TERM,SUBJECT,NBR,COURSE NAME,SECTION,PROF,TOTAL,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,F,W,INC/NA,AVG GPA
Spring 2022,CSCI,111,Intro Algorithmic Problem Solv,33D,"TSE, C",24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
Spring 2022,CSCI,111,Intro Algorithmic Problem Solv,33E,"TSE, C",17,0,0,0,0,0,0,0,0,0,0,0,0,17,0,
Spring 2022,CSCI,211,Object-Oriented Program in C++,22,"WAXMAN, J",124,23,5,2,3,8,6,4,13,0,12,18,29,1,2.305,
Spring 2022,CSCI,211,Object-Oriented Program in C++,33,"ALAYEV, Y",48,1,1,2,2,1,1,3,3,0,1,4,29,0,2.189,
Spring 2022,CSCI,211,Object-Oriented Program in C++,21,"WAXMAN, J",127,20,2,3,2,7,6,3,15,0,16,40,13,0,1.718,
Spring 2022,CSCI,211,Object-Oriented Program in C++,21A,"PATEL, N",31,0,0,0,0,0,0,0,0,0,0,0,0,31,0,
Spring 2022,CSCI,211,Object-Oriented Program in C++,21B,"LANDAU, G",24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
Spring 2022,CSCI,211,Object-Oriented Program in C++,21C,"ABRAHAM, K",24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
Spring 2022,CSCI,211,Object-Oriented Program in C++,21D,"ZHOU, L",24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
Spring 2022,CSCI,211,Object-Oriented Program in C++,21E,"CHO, E",24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
Spring 2022,CSCI,211,Object-Oriented Program in C++,22A,"PATEL, N",36,0,0,0,0,0,0,0,0,0,0,0,0,36,0,
Spring 2022,CSCI,211,Object-Oriented Program in C++,22B,"TSE, C",34,0,0,0,0,0,0,0,0,0,0,0,0,34,0,
Spring 2022,CSCI,211,Object-Oriented Program in C++,22D,"ZHOU, L",23,0,0,0,0,0,0,0,0,0,0,0,0,23,0,
Spring 2022,CSCI,211,Object-Oriented Program in C++,22E,"MAGOULIS, M",31,0,0,0,0,0,0,0,0,0,0,0,0,31,0,
Spring 2022,CSCI,211,Object-Oriented Program in C++,33A,"PATEL, N",48,0,0,0,0,0,0,0,0,0,0,0,0,48,0,
Spring 2022,CSCI,212,Object-Oriented Prog in Java,11,"LORD, K",144,10,13,11,12,7,6,13,12,8,5,13,34,0,2.564,
Spring 2022,CSCI,212,Object-Oriented Prog in Java,22,"LORD, K",100,3,12,6,6,12,5,2,6,0,6,14,28,0,2.418,
Spring 2022,CSCI,212,Object-Oriented Prog in Java,33,"TSE, C",44,3,5,1,3,2,3,1,5,0,1,10,10,0,2.147,
Spring 2022,CSCI,212,Object-Oriented Prog in Java,11A,"LI, Z",29,0,0,0,0,0,0,0,0,0,0,0,0,29,0,
Spring 2022,CSCI,212,Object-Oriented Prog in Java,11B,"KANG, Y",32,0,0,0,0,0,0,0,0,0,0,0,0,32,0,
Spring 2022,CSCI,212,Object-Oriented Prog in Java,11C,"ZHOU, L",34,0,0,0,0,0,0,0,0,0,0,0,0,34,0,
Spring 2022,CSCI,212,Object-Oriented Prog in Java,11D,"ENGEL, K",24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
Spring 2022,CSCI,212,Object-Oriented Prog in Java,11E,"ZHAO, Y",25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,
Spring 2022,CSCI,212,Object-Oriented Prog in Java,22A,"ZHOU, L",39,0,0,0,0,0,0,0,0,0,0,0,0,39,0,
Spring 2022,CSCI,212,Object-Oriented Prog in Java,22B,"KANG, Y",30,0,0,0,0,0,0,0,0,0,0,0,0,30,0,
Spring 2022,CSCI,212,Object-Oriented Prog in Java,22D,"ZHAO, Y",31,0,0,0,0,0,0,0,0,0,0,0,0,31,0,
Spring 2022,CSCI,212,Object-Oriented Prog in Java,33A,"PATEL, N",23,0,0,0,0,0,0,0,0,0,0,0,0,23,0,
Spring 2022,CSCI,212,Object-Oriented Prog in Java,33B,"LIM, V",22,0,0,0,0,0,0,0,0,0,0,0,0,22,0,
Spring 2022,CSCI,220,Discrete Structures,22,"CHYN, X",95,2,15,14,5,10,7,5,12,0,0,3,22,0,3.023,
Spring 2022,CSCI,220,Discrete Structures,11,"CHYN, X",61,2,4,4,7,7,3,6,7,0,0,2,19,0,2.829,
Spring 2022,CSCI,220,Discrete Structures,34,"WU, S",30,1,4,1,1,4,2,5,4,0,0,6,2,0,2.282,
Spring 2022,CSCI,220,Discrete Structures,33,"CESARETTI, P",30,0,2,3,1,1,0,2,9,0,0,5,7,0,2.087,
Spring 2022,CSCI,240,Computer Org & Assembly Lang,32,"FRARY, N",34,0,6,3,4,6,0,5,3,0,3,0,4,0,2.893,
Spring 2022,CSCI,240,Computer Org & Assembly Lang,31,"FRARY, N",35,3,5,3,7,0,0,3,2,0,2,3,7,0,2.825,
Spring 2022,CSCI,240,Computer Org & Assembly Lang,35,"YEH, J",54,2,4,5,6,6,5,4,4,4,0,4,9,0,2.677,
Spring 2022,CSCI,240,Computer Org & Assembly Lang,36,"YEH, J",54,0,6,5,8,6,5,4,2,3,0,7,8,0,2.58,
Spring 2022,CSCI,240,Computer Org & Assembly Lang,14,"FLUTURE, S",35,2,3,0,0,3,3,0,4,1,0,3,16,0,2.463,
Spring 2022,CSCI,240,Computer Org & Assembly Lang,33,"YEH, J",52,0,4,3,11,3,1,10,4,1,0,9,6,0,2.343,
Spring 2022,CSCI,313,Data Structures,21,"ROZOVSKAYA, A",38,0,6,2,2,2,6,0,5,0,0,7,8,0,2.34,
Spring 2022,CSCI,313,Data Structures,37,"STEINBERG, O",30,2,0,2,0,6,0,1,7,2,2,3,5,0,2.204,
Spring 2022,CSCI,313,Data Structures,25,"STEINBERG, O",38,1,1,3,1,3,4,5,2,3,6,5,4,0,2.024,
Spring 2022,CSCI,313,Data Structures,26,"STEINBERG, O",38,3,1,0,0,2,4,2,5,1,6,8,6,0,1.722,
Spring 2022,CSCI,313,Data Structures,22,"STEINBERG, O",38,0,0,2,2,5,1,2,5,2,4,9,6,0,1.678,
Spring 2022,CSCI,313,Data Structures,24,"SMITH-THOMPSON, A",32,0,2,0,2,2,0,0,4,0,0,8,14,0,1.589,
Spring 2022,CSCI,313,Data Structures,33,"STEINBERG, O",37,1,3,1,2,1,1,1,0,2,6,12,7,0,1.457,
Spring 2022,CSCI,316,Principles of Programming Lang,21,"KONG, T",35,1,6,2,1,2,5,2,5,0,0,2,9,0,2.8,
Spring 2022,CSCI,316,Principles of Programming Lang,33,"KONG, T",88,4,7,7,6,6,7,6,6,0,2,23,13,1,2.086,
Spring 2022,CSCI,316,Principles of Programming Lang,24,"SVITAK, J",31,0,1,0,0,2,6,4,2,2,5,3,6,0,1.912,
Spring 2022,CSCI,316,Principles of Programming Lang,32,"KONG, T",35,0,2,0,3,1,6,5,3,0,0,10,4,1,1.82,
Spring 2022,CSCI,316,Principles of Programming Lang,36,"SVITAK, J",22,0,1,0,0,0,0,2,5,3,5,0,6,0,1.794,
Spring 2022,CSCI,316,Principles of Programming Lang,25,"SVITAK, J",17,0,0,1,1,0,1,2,2,1,3,2,4,0,1.769,
Spring 2022,CSCI,320,Theory of Computation,12,"OBRENIC, B",86,6,4,6,0,10,7,7,17,0,0,12,17,0,2.336,
Spring 2022,CSCI,320,Theory of Computation,11,"OBRENIC, B",88,8,1,3,3,12,4,2,16,0,0,14,25,0,2.229,
Spring 2022,CSCI,320,Theory of Computation,33,"BOKLAN, K",83,0,2,0,0,5,2,0,6,0,0,17,51,0,1.263,
Spring 2022,CSCI,323,Design & Analysis Algorithms,22,"CHYN, X",30,0,6,1,1,2,3,3,4,0,0,0,10,0,3,
Spring 2022,CSCI,323,Design & Analysis Algorithms,11,"BROWN, T",30,0,2,0,4,5,5,3,6,1,2,0,2,0,2.582,
Spring 2022,CSCI,323,Design & Analysis Algorithms,14,"SMITH-THOMPSON, A",30,0,2,0,3,1,3,3,6,0,0,3,7,2,2.281,
Spring 2022,CSCI,323,Design & Analysis Algorithms,13,"SMITH-THOMPSON, A",30,0,1,2,1,3,2,0,9,0,0,5,7,0,2.048,
Spring 2022,CSCI,323,Design & Analysis Algorithms,25,"PHILLIPS, T",15,2,0,0,0,0,0,2,1,0,0,6,4,0,1.327,
Spring 2022,CSCI,331,Database Systems,13,"HELLER, P",30,2,1,3,4,2,3,0,3,0,0,1,11,0,2.968,
Spring 2022,CSCI,331,Database Systems,16,"SY, B",21,0,2,2,1,3,0,2,3,0,0,0,8,0,2.946,
Spring 2022,CSCI,331,Database Systems,32,"LEAVITT, D",30,0,5,1,2,5,2,4,3,0,0,1,7,0,2.865,
Spring 2022,CSCI,331,Database Systems,15,"HELLER, P",30,0,0,1,2,8,4,2,8,0,0,1,4,0,2.527,
Spring 2022,CSCI,331,Database Systems,11,"OBRENIC, B",76,2,12,0,2,6,4,6,21,0,0,12,11,0,2.265,
Spring 2022,CSCI,331,Database Systems,14,"SY, B",13,0,0,0,2,0,1,1,1,2,1,1,4,0,2,
Spring 2022,CSCI,334,Data Mining and Warehousing,15,"SY, B",27,0,1,0,1,2,4,2,2,1,0,0,14,0,2.646,
Spring 2022,CSCI,335,Information Org and Retrieval,12,"GOLDBERG, R",51,0,3,5,8,6,10,4,6,0,0,2,7,0,2.798,
Spring 2022,CSCI,340,Operating Systems Principles,12,"FLUTURE, S",38,2,0,1,3,1,6,3,5,0,0,2,14,1,2.509,
Spring 2022,CSCI,340,Operating Systems Principles,11,"FLUTURE, S",33,1,2,2,1,0,5,5,5,0,0,3,9,0,2.404,
Spring 2022,CSCI,340,Operating Systems Principles,38,"UPADHYAY, V",38,0,1,2,2,0,6,3,4,0,0,3,17,0,2.338,
Spring 2022,CSCI,340,Operating Systems Principles,23,"SVADLENKA, J",38,0,1,4,2,4,2,1,2,1,6,2,9,4,2.272,
Spring 2022,CSCI,340,Operating Systems Principles,37,"SVADLENKA, J",38,0,1,4,2,1,1,2,1,2,5,2,16,1,2.195,
Spring 2022,CSCI,340,Operating Systems Principles,24,"SVADLENKA, J",38,0,1,1,2,1,1,1,4,1,4,2,18,2,2,
Spring 2022,CSCI,340,Operating Systems Principles,25,"SVADLENKA, J",38,1,2,1,3,0,2,0,2,0,2,7,18,0,1.85,
Spring 2022,CSCI,340,Operating Systems Principles,26,"SVADLENKA, J",38,1,0,0,1,1,4,2,1,2,4,8,12,2,1.463,
Spring 2022,CSCI,343,Computer Architecture,26,"SVITAK, J",34,0,1,1,4,3,3,8,3,2,0,0,9,0,2.632,
Spring 2022,CSCI,343,Computer Architecture,15,"SMITH-THOMPSON, A",35,2,3,2,1,1,0,2,10,0,0,4,10,0,2.332,
Spring 2022,CSCI,343,Computer Architecture,38,"UPADHYAY, V",32,1,2,1,2,0,7,3,2,0,0,5,9,0,2.265,
Spring 2022,CSCI,343,Computer Architecture,23,"RAHMAN, M",35,0,3,2,2,2,0,4,4,3,4,2,9,0,2.242,
Spring 2022,CSCI,343,Computer Architecture,11,"FLUTURE, S",34,2,1,0,0,0,2,2,2,0,0,3,22,0,2.167,
Spring 2022,CSCI,343,Computer Architecture,37,"SVITAK, J",30,0,1,0,2,1,3,4,4,2,1,4,8,0,1.968,
Spring 2022,CSCI,343,Computer Architecture,14,"SMITH-THOMPSON, A",35,0,1,0,3,3,2,2,6,0,0,9,9,0,1.727,
Spring 2022,CSCI,343,Computer Architecture,22,"FLUTURE, S",35,1,1,0,1,2,1,0,2,0,0,7,19,1,1.6,
Spring 2022,CSCI,348,Data Communications,25,"RAHMAN, M",35,1,7,3,4,2,0,5,4,0,0,2,7,0,2.921,
Spring 2022,CSCI,355,Internet and Web Technologies,11,"FRIED, M",52,0,8,5,11,7,2,12,3,1,0,2,1,0,2.912,
Spring 2022,CSCI,355,Internet and Web Technologies,32,"LAW, R",35,2,7,2,2,1,0,2,1,0,3,7,8,0,2.319,
Spring 2022,CSCI,355,Internet and Web Technologies,34,"LAW, R",35,2,2,2,3,4,1,2,1,0,1,7,9,1,2.224,
Spring 2022,CSCI,355,Internet and Web Technologies,33,"LAW, R",28,2,4,1,1,1,0,0,3,0,0,10,6,0,1.818,
Spring 2022,CSCI,355,Internet and Web Technologies,36,"LAW, R",29,2,2,0,1,1,2,2,1,0,0,8,10,0,1.805,
Spring 2022,CSCI,355,Internet and Web Technologies,35,"LAW, R",35,3,2,1,0,1,3,3,3,0,0,12,7,0,1.704,
Spring 2022,CSCI,370,Software Engineering,46,"GREENBERG, A",30,1,7,0,6,6,1,3,5,0,0,0,1,0,3.083,
Spring 2022,CSCI,370,Software Engineering,57,"ABREU, A",30,0,4,4,6,3,1,3,5,0,1,1,2,0,2.864,
Spring 2022,CSCI,370,Software Engineering,32,"ABREU, A",30,0,2,3,3,7,3,3,5,1,0,1,2,0,2.739,
Spring 2022,CSCI,370,Software Engineering,33,"ABREU, A",30,0,2,3,2,8,4,2,2,0,1,2,4,0,2.696,
Spring 2022,CSCI,370,Software Engineering,11,"TSAI, C",14,0,0,0,4,3,0,3,0,0,0,3,1,0,2.238,
Spring 2022,CSCI,370,Software Engineering,34,"ABREU, A",21,0,1,1,2,2,1,3,4,0,4,1,2,0,2.205,
Spring 2022,CSCI,381,VT: Special Topics in Comp Sci,30,"RODAY, R",48,6,11,11,5,6,5,2,0,0,0,0,2,0,3.507,
Spring 2022,CSCI,381,VT: Special Topics in Comp Sci,16,"LI, J",35,0,6,6,7,6,4,0,1,0,0,1,4,0,3.229,
Spring 2022,CSCI,381,VT: Special Topics in Comp Sci,13,"GOLDBERG, R",51,0,6,8,8,7,5,3,4,0,0,0,10,0,3.156,
Spring 2022,CSCI,381,VT: Special Topics in Comp Sci,17,"LI, J",35,1,5,3,11,6,4,3,1,0,0,1,0,0,3.117,
Spring 2022,CSCI,381,VT: Special Topics in Comp Sci,24,"PHILLIPS, T",23,5,2,1,1,1,3,0,0,0,0,2,8,0,3.073,
Spring 2022,CSCI,381,VT: Special Topics in Comp Sci,51,"WAXMAN, J",30,6,2,1,2,3,1,0,4,0,2,0,9,0,3.048,
Spring 2022,CSCI,381,VT: Special Topics in Comp Sci,39,"GOLDBERG, R",49,0,7,6,7,10,5,3,6,0,0,1,4,0,3.016,
Spring 2022,CSCI,381,VT: Special Topics in Comp Sci,31,"PANG, C",48,0,3,6,10,7,2,8,7,0,0,1,4,0,2.864,
Spring 2022,CSCI,381,VT: Special Topics in Comp Sci,22,"TSAI, C",19,0,0,0,2,2,0,4,4,0,0,1,6,0,2.292,
Spring 2022,CSCI,381,VT: Special Topics in Comp Sci,14,"BROWN, T",25,0,1,0,0,4,2,1,11,0,1,2,3,0,2.123,
Spring 2022,CSCI,381,VT: Special Topics in Comp Sci,21,"ROZOVSKAYA, A",33,1,2,2,1,3,0,6,1,0,0,7,10,0,2.065,
,,,,,,,,,,,,,,,,,,,,,
TERM,SUBJECT,NBR,COURSE NAME,SECTION,PROF,TOTAL,A+,A,A-,B+,B,B-,C+,C,C-,D,F,W,INC/NA,AVG GPA,
F2021,CSCI,12,Intro Computers & Computation,21,"WAXMAN, J",81,3,9,10,4,10,3,2,5,3,2,3,25,0,2.926,
F2021,CSCI,12,Intro Computers & Computation,21A,"HUANG, X",15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,
F2021,CSCI,12,Intro Computers & Computation,21B,"HUANG, X",31,0,0,0,0,0,0,0,0,0,0,0,0,31,0,
F2021,CSCI,12,Intro Computers & Computation,21C,"HUANG, X",35,0,0,0,0,0,0,0,0,0,0,0,0,35,0,
F2021,CSCI,48,Spreadsheet Programming,11,"FRIED, M",210,2,39,35,33,22,17,15,5,9,5,10,18,0,3.016,
F2021,CSCI,48,Spreadsheet Programming,32,"JAGDEO, M",167,4,11,29,15,22,7,7,8,9,16,17,21,0,2.518,
F2021,CSCI,48,Spreadsheet Programming,11A,"FRIED, M",42,0,0,0,0,0,0,0,0,0,0,0,0,42,0,
F2021,CSCI,48,Spreadsheet Programming,11B,"FRIED, M",42,0,0,0,0,0,0,0,0,0,0,0,0,42,0,
F2021,CSCI,48,Spreadsheet Programming,11C,"LANDAU, G",42,0,0,0,0,0,0,0,0,0,0,0,0,42,0,
F2021,CSCI,48,Spreadsheet Programming,11D,"LANDAU, G",42,0,0,0,0,0,0,0,0,0,0,0,0,42,0,
F2021,CSCI,48,Spreadsheet Programming,11E,"KELLER, C",42,0,0,0,0,0,0,0,0,0,0,0,0,42,0,
F2021,CSCI,48,Spreadsheet Programming,32A,"JAGDEO, M",42,0,0,0,0,0,0,0,0,0,0,0,0,42,0,
F2021,CSCI,48,Spreadsheet Programming,32B,"JAGDEO, M",42,0,0,0,0,0,0,0,0,0,0,0,0,42,0,
F2021,CSCI,48,Spreadsheet Programming,32C,"CASTILLO, E",42,0,0,0,0,0,0,0,0,0,0,0,0,42,0,
F2021,CSCI,48,Spreadsheet Programming,32D,"CASTILLO, E",42,0,0,0,0,0,0,0,0,0,0,0,0,42,0,
F2021,CSCI,100,Information and Intelligence,31,"CASTRO, R",30,3,3,5,2,2,2,1,3,1,1,1,5,1,2.979,
F2021,CSCI,111,Intro Algorithmic Problem Solv,33,"CHYN, X",114,1,9,9,9,12,9,7,9,8,0,8,29,0,2.605,
F2021,CSCI,111,Intro Algorithmic Problem Solv,11,"SCHLEY, R",180,4,12,8,25,9,9,23,5,13,7,11,50,0,2.535,
F2021,CSCI,111,Intro Algorithmic Problem Solv,22,"CHYN, X",116,2,7,9,5,4,13,10,11,2,3,16,26,0,2.248,
F2021,CSCI,111,Intro Algorithmic Problem Solv,11B,"MAGOULIS, M",45,0,0,0,0,0,0,0,0,0,0,0,0,45,0,
F2021,CSCI,111,Intro Algorithmic Problem Solv,11C,"TSE, C",45,0,0,0,0,0,0,0,0,0,0,0,0,45,0,
F2021,CSCI,111,Intro Algorithmic Problem Solv,11D,"TSE, C",45,0,0,0,0,0,0,0,0,0,0,0,0,45,0,
F2021,CSCI,111,Intro Algorithmic Problem Solv,11FY,"MAGOULIS, M",45,0,0,0,0,0,0,0,0,0,0,0,0,45,0,
F2021,CSCI,111,Intro Algorithmic Problem Solv,22A,"SCHLEY, R",39,0,0,0,0,0,0,0,0,0,0,0,0,39,0,
F2021,CSCI,111,Intro Algorithmic Problem Solv,22B,"TSE, C",39,0,0,0,0,0,0,0,0,0,0,0,0,39,0,
F2021,CSCI,111,Intro Algorithmic Problem Solv,22C,"TSE, C",38,0,0,0,0,0,0,0,0,0,0,0,0,38,0,
F2021,CSCI,111,Intro Algorithmic Problem Solv,33A,"YANG, K",39,0,0,0,0,0,0,0,0,0,0,0,0,39,0,
F2021,CSCI,111,Intro Algorithmic Problem Solv,33B,"YANG, K",38,0,0,0,0,0,0,0,0,0,0,0,0,38,0,
F2021,CSCI,111,Intro Algorithmic Problem Solv,33C,"TSE, C",37,0,0,0,0,0,0,0,0,0,0,0,0,37,0,
F2021,CSCI,112,Intro Algori Prob Solving Java,31,"CONNOR, T",18,0,7,3,1,2,0,1,3,1,0,0,0,0,3.244,
F2021,CSCI,112,Intro Algori Prob Solving Java,31A,"CONNOR, T",18,0,0,0,0,0,0,0,0,0,0,0,0,18,0,
F2021,CSCI,211,Object-Oriented Program in C++,21,"WAXMAN, J",191,5,7,9,11,22,14,6,22,0,6,32,56,0,2.128,
F2021,CSCI,211,Object-Oriented Program in C++,22,"WAXMAN, J",71,1,1,7,3,8,0,3,11,0,6,10,19,2,2.054,
F2021,CSCI,211,Object-Oriented Program in C++,33,"ALAYEV, Y",45,0,1,0,3,0,2,0,7,0,3,9,19,0,1.452,
F2021,CSCI,211,Object-Oriented Program in C++,21A,"ZHENG, H",40,0,0,0,0,0,0,0,0,0,0,0,0,40,0,
F2021,CSCI,211,Object-Oriented Program in C++,21B,"LANDAU, G",30,0,0,0,0,0,0,0,0,0,0,0,0,30,0,
F2021,CSCI,211,Object-Oriented Program in C++,21C,"LANDAU, G",30,0,0,0,0,0,0,0,0,0,0,0,0,30,0,
F2021,CSCI,211,Object-Oriented Program in C++,21D,"ZHENG, H",40,0,0,0,0,0,0,0,0,0,0,0,0,40,0,
F2021,CSCI,211,Object-Oriented Program in C++,21E,"ZHENG, H",30,0,0,0,0,0,0,0,0,0,0,0,0,30,0,
F2021,CSCI,211,Object-Oriented Program in C++,21F,"ZHOU, L",21,0,0,0,0,0,0,0,0,0,0,0,0,21,0,
F2021,CSCI,211,Object-Oriented Program in C++,22A,"ZHENG, H",32,0,0,0,0,0,0,0,0,0,0,0,0,32,0,
F2021,CSCI,211,Object-Oriented Program in C++,22B,"MAGOULIS, M",39,0,0,0,0,0,0,0,0,0,0,0,0,39,0,
F2021,CSCI,211,Object-Oriented Program in C++,33A,"ALAYEV, Y",45,0,0,0,0,0,0,0,0,0,0,0,0,45,0,
F2021,CSCI,212,Object-Oriented Prog in Java,33,"TSE, C",45,8,2,3,3,6,1,4,6,0,0,1,11,0,3.026,
F2021,CSCI,212,Object-Oriented Prog in Java,11,"LORD, K",160,3,17,16,10,21,7,7,10,9,10,18,32,0,2.465,
F2021,CSCI,212,Object-Oriented Prog in Java,22,"LORD, K",115,4,9,11,6,11,5,5,5,4,7,20,28,0,2.233,
F2021,CSCI,212,Object-Oriented Prog in Java,11A,"LI, Z",40,0,0,0,0,0,0,0,0,0,0,0,0,40,0,
F2021,CSCI,212,Object-Oriented Prog in Java,11B,"PATEL, N",40,0,0,0,0,0,0,0,0,0,0,0,0,40,0,
F2021,CSCI,212,Object-Oriented Prog in Java,11C,"ZHAO, Y",40,0,0,0,0,0,0,0,0,0,0,0,0,40,0,
F2021,CSCI,212,Object-Oriented Prog in Java,11D,"ZHAO, Y",40,0,0,0,0,0,0,0,0,0,0,0,0,40,0,
F2021,CSCI,212,Object-Oriented Prog in Java,22A,"LI, Z",39,0,0,0,0,0,0,0,0,0,0,0,0,39,0,
F2021,CSCI,212,Object-Oriented Prog in Java,22B,"ZHAO, Y",38,0,0,0,0,0,0,0,0,0,0,0,0,38,0,
F2021,CSCI,212,Object-Oriented Prog in Java,22C,"PATEL, N",38,0,0,0,0,0,0,0,0,0,0,0,0,38,0,
F2021,CSCI,212,Object-Oriented Prog in Java,33A,"ZHAO, Y",45,0,0,0,0,0,0,0,0,0,0,0,0,45,0,
F2021,CSCI,220,Discrete Structures,12,"CHYN, X",79,0,13,2,0,8,8,0,25,0,0,6,17,0,2.5,
F2021,CSCI,220,Discrete Structures,11,"CHYN, X",80,0,5,7,0,8,14,0,21,0,0,8,17,0,2.376,
F2021,CSCI,220,Discrete Structures,33,"CESARETTI, P",36,0,0,1,0,0,2,2,5,0,0,1,25,0,2.155,
F2021,CSCI,220,Discrete Structures,34,"CESARETTI, P",38,0,0,1,0,0,2,4,6,0,0,2,22,0,2.02,
F2021,CSCI,220,Discrete Structures,35,"CESARETTI, P",38,0,1,0,1,0,1,1,7,0,0,4,23,0,1.753,
F2021,CSCI,240,Computer Org & Assembly Lang,36,"YEH, J",40,0,17,2,4,2,3,3,0,1,0,3,5,0,3.18,
F2021,CSCI,240,Computer Org & Assembly Lang,37,"YEH, J",40,0,13,4,4,2,4,1,4,2,0,1,5,0,3.157,
F2021,CSCI,240,Computer Org & Assembly Lang,21,"LI, J",55,0,4,16,19,3,3,0,3,3,3,0,1,0,3.131,
F2021,CSCI,240,Computer Org & Assembly Lang,32,"FRARY, N",36,2,7,4,3,1,0,3,2,0,4,3,7,0,2.71,
F2021,CSCI,240,Computer Org & Assembly Lang,34,"FRARY, N",40,0,2,3,7,6,2,4,10,0,0,3,3,0,2.562,
F2021,CSCI,240,Computer Org & Assembly Lang,33,"FRARY, N",34,0,2,3,5,2,1,3,4,0,2,2,10,0,2.55,
F2021,CSCI,240,Computer Org & Assembly Lang,35,"YEH, J",40,0,2,4,4,7,3,2,6,1,0,4,7,0,2.527,
F2021,CSCI,313,Data Structures,38,"WU, S",36,1,3,1,3,2,2,3,7,0,1,2,11,0,2.516,
F2021,CSCI,313,Data Structures,26,"SVITAK, J",25,0,0,2,1,2,3,3,1,0,5,1,7,0,2.15,
F2021,CSCI,313,Data Structures,37,"WU, S",31,1,0,0,2,2,0,5,6,0,2,2,11,0,2.105,
F2021,CSCI,313,Data Structures,14,"SMITH-THOMPSON, A",31,0,0,0,3,2,2,0,2,0,0,4,18,0,1.946,
F2021,CSCI,313,Data Structures,15,"SMITH-THOMPSON, A",32,0,3,0,0,2,1,5,4,0,0,6,11,0,1.914,
F2021,CSCI,313,Data Structures,21,"ROZOVSKAYA, A",36,0,2,2,3,3,3,2,3,2,0,11,5,0,1.819,
F2021,CSCI,313,Data Structures,13,"SMITH-THOMPSON, A",32,0,1,1,1,4,0,3,2,0,0,9,11,0,1.614,
F2021,CSCI,313,Data Structures,12,"SMITH-THOMPSON, A",30,0,0,1,0,3,2,1,3,0,0,9,11,0,1.389,
F2021,CSCI,316,Principles of Programming Lang,24,"SVITAK, J",32,0,1,0,3,4,3,3,6,0,0,1,11,0,2.519,
F2021,CSCI,316,Principles of Programming Lang,36,"SVITAK, J",27,0,0,1,2,2,2,1,4,4,0,1,10,0,2.282,
F2021,CSCI,316,Principles of Programming Lang,33,"KONG, T",100,2,6,6,3,9,19,6,11,0,1,22,13,2,2.108,
F2021,CSCI,316,Principles of Programming Lang,25,"SVITAK, J",21,0,0,0,1,1,5,3,5,0,3,1,2,0,2.089,
F2021,CSCI,316,Principles of Programming Lang,22,"KONG, T",38,3,5,0,3,0,2,4,2,0,1,12,6,0,1.922,
F2021,CSCI,316,Principles of Programming Lang,21,"KONG, T",38,2,0,2,2,2,3,3,6,0,0,14,4,0,1.618,
F2021,CSCI,320,Theory of Computation,12,"OBRENIC, B",85,1,6,9,5,8,11,2,10,0,0,11,22,0,2.478,
F2021,CSCI,320,Theory of Computation,11,"OBRENIC, B",85,1,4,3,9,5,10,4,14,0,0,18,17,0,2.059,
F2021,CSCI,320,Theory of Computation,33,"BOKLAN, K",105,0,1,1,0,3,0,0,9,0,0,11,80,0,1.388,
F2021,CSCI,323,Design & Analysis Algorithms,24,"PHILLIPS, T",11,1,1,0,1,1,0,0,0,0,0,0,7,0,3.575,
F2021,CSCI,323,Design & Analysis Algorithms,23,"PHILLIPS, T",14,2,1,2,0,1,0,2,1,0,0,0,5,0,3.222,
F2021,CSCI,323,Design & Analysis Algorithms,11,"BROWN, T",20,1,2,1,2,5,0,0,8,0,0,0,1,0,2.805,
F2021,CSCI,323,Design & Analysis Algorithms,25,"SMITH-THOMPSON, A",35,1,3,4,4,5,0,2,10,0,0,2,2,2,2.697,
F2021,CSCI,323,Design & Analysis Algorithms,22,"GOSWAMI, M",119,0,3,2,2,10,13,1,32,0,0,22,34,0,1.852,
F2021,CSCI,331,Database Systems,12,"HELLER, P",23,0,1,2,4,0,5,2,2,0,0,0,6,1,2.919,
F2021,CSCI,331,Database Systems,14,"HELLER, P",38,1,2,1,5,1,4,5,3,0,1,0,15,0,2.804,
F2021,CSCI,331,Database Systems,36,"STEINBERG, O",39,1,6,2,4,3,3,5,4,2,1,1,7,0,2.8,
F2021,CSCI,331,Database Systems,27,"STEINBERG, O",39,0,9,3,0,6,2,2,6,1,6,2,2,0,2.562,
F2021,CSCI,331,Database Systems,13,"HELLER, P",39,0,0,1,2,1,3,9,5,0,0,0,18,0,2.481,
F2021,CSCI,331,Database Systems,35,"LEAVITT, D",39,0,1,1,1,9,3,8,6,0,4,0,5,1,2.439,
F2021,CSCI,331,Database Systems,11,"OBRENIC, B",79,3,2,4,3,5,7,7,14,0,0,24,10,0,1.778,
F2021,CSCI,334,Data Mining and Warehousing,15,"SY, B",19,0,1,1,1,3,0,1,3,1,0,0,8,0,2.727,
F2021,CSCI,335,Information Org and Retrieval,11,"GOLDBERG, R",35,2,1,8,7,10,1,1,0,0,0,0,5,0,3.323,
